127.0.0.1 - - [25/Apr/2016:09:18:11 +0800] "GET / HTTP/1.1" 200 11418
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite//wxb/images/copyright-pic-2.jpg HTTP/1.1" 200 4444
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite/wxb/img/wxb.png HTTP/1.1" 200 14289
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite//wxb/images/copyright-pic-3.jpg HTTP/1.1" 200 5767
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite/wxb/img/index-icons.png HTTP/1.1" 200 8313
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite/wxb/img/login-wrap-bg.png HTTP/1.1" 200 1049
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite//wxb/images/copyright-pic-4.jpg HTTP/1.1" 200 4560
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite/wxb/images/header_qq.png HTTP/1.1" 200 1837
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite/wxb/images/header_tel.png HTTP/1.1" 200 1203
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite/wxb/img/banner/3_bg.jpg HTTP/1.1" 404 5804
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite/wxb/images/indexbanner1000_1.jpg HTTP/1.1" 200 145954
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite/wxb/images/indexbanner1000_2.jpg HTTP/1.1" 200 130794
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite/wxb/img/banner/arrow_left.png HTTP/1.1" 200 1089
192.168.0.116 - - [25/Apr/2016:09:25:33 +0800] "GET /wxbsite/wxb/img/banner/arrow_right.png HTTP/1.1" 200 1093
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/Joinustxt.png HTTP/1.1" 200 6903
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/CS-bgs.png HTTP/1.1" 200 2310
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/line.jpg HTTP/1.1" 200 642
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_2_01.png HTTP/1.1" 200 4222
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_2_02.png HTTP/1.1" 200 3178
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_2_03.png HTTP/1.1" 200 3256
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_2_04.png HTTP/1.1" 200 3861
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_2_05.png HTTP/1.1" 200 4532
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/security.png HTTP/1.1" 200 42207
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_2_06.png HTTP/1.1" 200 3933
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_01.png HTTP/1.1" 200 7318
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_02.png HTTP/1.1" 200 5072
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_04.png HTTP/1.1" 200 7310
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_03.png HTTP/1.1" 200 23431
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_05.png HTTP/1.1" 200 9275
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/indexbanner1000_3.jpg HTTP/1.1" 200 240005
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/advantage_06.png HTTP/1.1" 200 10026
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/index_step.png HTTP/1.1" 200 44502
192.168.0.116 - - [25/Apr/2016:09:25:34 +0800] "GET /wxbsite/wxb/images/indexbanner_1.jpg HTTP/1.1" 200 168425
192.168.0.116 - - [25/Apr/2016:09:25:42 +0800] "POST /wxbsite/cust/login HTTP/1.1" 200 17
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/cust/index HTTP/1.1" 200 18442
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/css/font.css HTTP/1.1" 200 382
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/css/jquery-ui-1.10.3.custom.min.css HTTP/1.1" 200 2798
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/css/font-awesome.min.css HTTP/1.1" 200 22119
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/css/ace-rtl.min.css HTTP/1.1" 200 36873
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/css/jquery.gritter.css HTTP/1.1" 200 1954
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/js/ace-extra.min.js HTTP/1.1" 200 5964
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/script/table.js HTTP/1.1" 304 -
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/css/bootstrap.min.css HTTP/1.1" 200 96273
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/script/vdata.js HTTP/1.1" 200 12730
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/js/jquery-2.0.3.min.js HTTP/1.1" 200 83612
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/js/bootstrap.min.js HTTP/1.1" 200 27731
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/js/typeahead-bs2.min.js HTTP/1.1" 200 8653
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/css/ace.min.css HTTP/1.1" 200 271482
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/js/bootbox.min.js HTTP/1.1" 200 8373
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/js/jquery.ui.touch-punch.min.js HTTP/1.1" 200 1190
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/js/jquery.gritter.min.js HTTP/1.1" 200 4248
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/js/ace.min.js HTTP/1.1" 200 8260
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/js/ace-elements.min.js HTTP/1.1" 200 18548
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/avatars/user.jpg HTTP/1.1" 200 1191
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/font/fontawesome-webfont.woff HTTP/1.1" 200 43572
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/font/fontawesome-webfont.woff?v=3.2.1 HTTP/1.1" 200 43572
192.168.0.116 - - [25/Apr/2016:09:25:43 +0800] "GET /wxbsite/customer/assets/js/jquery-ui-1.10.3.custom.min.js HTTP/1.1" 200 92937
192.168.0.116 - - [25/Apr/2016:09:25:48 +0800] "GET /wxbsite/cust/goods/add HTTP/1.1" 200 32863
192.168.0.116 - - [25/Apr/2016:09:25:48 +0800] "GET /wxbsite/images/no_pic.png HTTP/1.1" 200 13926
127.0.0.1 - - [25/Apr/2016:09:32:22 +0800] "GET /wxbsite/cust/report/good HTTP/1.1" 200 24570
127.0.0.1 - - [25/Apr/2016:09:33:18 +0800] "GET /wxbsite/cust/report/good HTTP/1.1" 200 24570
127.0.0.1 - - [25/Apr/2016:09:37:55 +0800] "GET /wxbsite/ HTTP/1.1" 200 22534
127.0.0.1 - - [25/Apr/2016:09:37:55 +0800] "GET /wxbsite/index/captcha HTTP/1.1" 200 1775
127.0.0.1 - - [25/Apr/2016:09:37:56 +0800] "GET /wxbsite/wxb/img/banner/3_bg.jpg HTTP/1.1" 404 5804
127.0.0.1 - - [25/Apr/2016:09:38:03 +0800] "GET /wxbsite/resource!initSystemMenu.ct HTTP/1.1" 200 1757
127.0.0.1 - - [25/Apr/2016:09:38:03 +0800] "GET /wxbsite/resource!getMenuTree.ct HTTP/1.1" 200 12652
127.0.0.1 - - [25/Apr/2016:09:38:04 +0800] "GET /wxbsite/resource!getMenuList.ct HTTP/1.1" 200 31192
127.0.0.1 - - [25/Apr/2016:09:38:12 +0800] "GET /wxbsite/resource!getMenuList.ct?flag=1&module_code=01010408 HTTP/1.1" 200 8978
127.0.0.1 - - [25/Apr/2016:09:38:16 +0800] "GET /wxbsite/resource!getMenuList.ct?flag=1&module_code=01010406 HTTP/1.1" 200 8978
127.0.0.1 - - [25/Apr/2016:09:38:20 +0800] "GET /wxbsite/resource!editMenuInfo.ct?menuid=83208066 HTTP/1.1" 200 16999
127.0.0.1 - - [25/Apr/2016:09:39:02 +0800] "GET /wxbsite//images/main_55_1.gif HTTP/1.1" 200 201
127.0.0.1 - - [25/Apr/2016:09:39:06 +0800] "GET /wxbsite/user!getCustomerList.ct?customer_type=1 HTTP/1.1" 200 9889
127.0.0.1 - - [25/Apr/2016:09:52:08 +0800] "GET /wxbsite/admin/main/images/main_08_1.gif HTTP/1.1" 200 1843
127.0.0.1 - - [25/Apr/2016:09:52:53 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:09:52:53 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:09:52:53 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6769
127.0.0.1 - - [25/Apr/2016:09:52:54 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:09:52:54 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10420
127.0.0.1 - - [25/Apr/2016:09:53:13 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:09:53:13 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:09:53:13 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6769
127.0.0.1 - - [25/Apr/2016:09:53:13 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:09:53:14 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10367
127.0.0.1 - - [25/Apr/2016:09:54:06 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:09:54:06 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:09:54:06 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6769
127.0.0.1 - - [25/Apr/2016:09:54:06 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:09:54:07 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10406
127.0.0.1 - - [25/Apr/2016:09:54:43 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:09:54:43 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:09:54:43 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6769
127.0.0.1 - - [25/Apr/2016:09:54:44 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:09:54:46 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10377
127.0.0.1 - - [25/Apr/2016:09:54:49 +0800] "GET /wxbsite/admin/main/images/main_08_1.gif HTTP/1.1" 200 1843
127.0.0.1 - - [25/Apr/2016:09:54:58 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:09:54:58 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:09:54:58 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6769
127.0.0.1 - - [25/Apr/2016:09:54:58 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:09:54:59 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10377
127.0.0.1 - - [25/Apr/2016:09:55:54 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:09:55:54 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:09:55:54 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6769
127.0.0.1 - - [25/Apr/2016:09:55:54 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:09:55:55 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10407
127.0.0.1 - - [25/Apr/2016:09:56:12 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:09:56:12 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:09:56:12 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6769
127.0.0.1 - - [25/Apr/2016:09:56:13 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:09:56:13 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10379
127.0.0.1 - - [25/Apr/2016:09:57:06 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:09:57:06 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:09:57:07 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6795
127.0.0.1 - - [25/Apr/2016:09:57:07 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:09:57:07 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10345
127.0.0.1 - - [25/Apr/2016:09:57:51 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:09:57:51 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:09:57:51 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6787
127.0.0.1 - - [25/Apr/2016:09:57:51 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:09:57:52 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10345
127.0.0.1 - - [25/Apr/2016:09:58:14 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:09:58:15 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:09:58:15 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6787
127.0.0.1 - - [25/Apr/2016:09:58:15 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:09:58:15 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10345
127.0.0.1 - - [25/Apr/2016:09:58:48 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:09:58:48 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:09:58:48 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6770
127.0.0.1 - - [25/Apr/2016:09:58:48 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:09:58:49 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10369
127.0.0.1 - - [25/Apr/2016:09:59:59 +0800] "GET /wxbsite/admin/main/images/main_08_1.gif HTTP/1.1" 200 1843
127.0.0.1 - - [25/Apr/2016:10:00:24 +0800] "GET /wxbsite/user/register HTTP/1.1" 200 28365
127.0.0.1 - - [25/Apr/2016:10:00:24 +0800] "GET /wxbsite/index/captcha HTTP/1.1" 200 1774
127.0.0.1 - - [25/Apr/2016:10:00:32 +0800] "POST /wxbsite//area!getCity.ct HTTP/1.1" 200 85
127.0.0.1 - - [25/Apr/2016:10:00:33 +0800] "POST /wxbsite//area!getRegion.ct HTTP/1.1" 200 599
127.0.0.1 - - [25/Apr/2016:10:01:26 +0800] "POST /wxbsite/user/register HTTP/1.1" 200 14
127.0.0.1 - - [25/Apr/2016:10:01:26 +0800] "GET /wxbsite/cust/index HTTP/1.1" 200 18397
127.0.0.1 - - [25/Apr/2016:10:01:29 +0800] "GET /wxbsite/user/login HTTP/1.1" 200 22534
127.0.0.1 - - [25/Apr/2016:10:01:29 +0800] "GET /wxbsite/index/captcha HTTP/1.1" 200 1741
127.0.0.1 - - [25/Apr/2016:10:01:29 +0800] "GET /wxbsite/wxb/img/banner/3_bg.jpg HTTP/1.1" 404 5804
127.0.0.1 - - [25/Apr/2016:10:01:33 +0800] "GET /wxbsite/admin HTTP/1.1" 200 797
127.0.0.1 - - [25/Apr/2016:10:01:33 +0800] "GET /wxbsite/admin/main/top.jsp HTTP/1.1" 200 10660
127.0.0.1 - - [25/Apr/2016:10:01:33 +0800] "GET /wxbsite/admin/main/center.jsp HTTP/1.1" 200 6770
127.0.0.1 - - [25/Apr/2016:10:01:34 +0800] "GET /wxbsite/admin/main/adminWelcome.jsp HTTP/1.1" 200 5036
127.0.0.1 - - [25/Apr/2016:10:01:34 +0800] "GET /wxbsite/index!getMainLeftTree.ct HTTP/1.1" 200 10344
127.0.0.1 - - [25/Apr/2016:10:01:37 +0800] "GET /wxbsite/user!getCustomerList.ct?customer_type=1 HTTP/1.1" 200 11418
127.0.0.1 - - [25/Apr/2016:10:01:41 +0800] "GET /wxbsite/user!editCustomer.ct?customer_id=910fd4c12f334b808470936a7e373bdd&customer_type=1 HTTP/1.1" 200 352489
127.0.0.1 - - [25/Apr/2016:10:01:42 +0800] "GET /wxbsite/script/libs/skins/blue/table/th_bg.jpg HTTP/1.1" 200 344
127.0.0.1 - - [25/Apr/2016:10:05:56 +0800] "GET /wxbsite/audit!getAuditingList.ct HTTP/1.1" 200 17633
127.0.0.1 - - [25/Apr/2016:10:06:13 +0800] "GET /wxbsite/audit!getSubmitAuditingList.ct HTTP/1.1" 200 16645
